time_ref,account,code,country_code,product_type,value,status
2020-06-30,Exports,8206,TO,Goods,5141.0,F
2020-06-30,Exports,8206,US,Goods,26422.0,F
2020-06-30,Exports,8206,VU,Goods,12000.0,F
2020-06-30,Exports,8206,WS,Goods,25.0,F
2020-06-30,Exports,8207,AT,Goods,1540.0,F
2020-06-30,Exports,8207,AU,Goods,3592108.0,F
2020-06-30,Exports,8207,CA,Goods,7146.0,F
2020-06-30,Exports,8207,CK,Goods,10432.0,F
2020-06-30,Exports,8207,CN,Goods,41585.0,F
2020-06-30,Exports,8207,DE,Goods,122619.0,F
2020-06-30,Exports,8207,ES,Goods,4008.0,F
2020-06-30,Exports,8207,FJ,Goods,40455.0,F
2020-06-30,Exports,8207,FR,Goods,1993.0,F
2020-06-30,Exports,8207,GB,Goods,1830.0,F
2020-06-30,Exports,8207,ID,Goods,59979.0,F
2020-06-30,Exports,8207,IE,Goods,397.0,F
2020-06-30,Exports,8207,IT,Goods,5061.0,F
2020-06-30,Exports,8207,LI,Goods,82920.0,F
2020-06-30,Exports,8207,MX,Goods,1974.0,F
2020-06-30,Exports,8207,MY,Goods,140565.0,F
2020-06-30,Exports,8207,NC,Goods,12531.0,F
2020-06-30,Exports,8207,NL,Goods,4854.0,F
2020-06-30,Exports,8207,NP,Goods,369.0,F
2020-06-30,Exports,8207,NU,Goods,3694.0,F
2020-06-30,Exports,8207,PF,Goods,18.0,F
2020-06-30,Exports,8207,PG,Goods,195.0,F
2020-06-30,Exports,8207,SG,Goods,14298.0,F
2020-06-30,Exports,8207,TO,Goods,4358.0,F
2020-06-30,Exports,8207,US,Goods,151586.0,F
2020-06-30,Exports,8207,VU,Goods,410.0,F
2020-06-30,Exports,8207,WS,Goods,1979.0,F
2020-06-30,Exports,8208,AU,Goods,196365.0,F
2020-06-30,Exports,8208,BE,Goods,492.0,F
2020-06-30,Exports,8208,CA,Goods,3485.0,F
2020-06-30,Exports,8208,CH,Goods,3035.0,F
2020-06-30,Exports,8208,CK,Goods,6156.0,F
2020-06-30,Exports,8208,CN,Goods,322.0,F
2020-06-30,Exports,8208,DE,Goods,7872.0,F
2020-06-30,Exports,8208,FJ,Goods,31336.0,F
2020-06-30,Exports,8208,FR,Goods,1999.0,F
2020-06-30,Exports,8208,GB,Goods,5908.0,F
2020-06-30,Exports,8208,IS,Goods,2601.0,F
2020-06-30,Exports,8208,IT,Goods,1159.0,F
2020-06-30,Exports,8208,JP,Goods,6601.0,F
2020-06-30,Exports,8208,KR,Goods,1695.0,F
2020-06-30,Exports,8208,MX,Goods,1316.0,F
2020-06-30,Exports,8208,NC,Goods,49279.0,F
2020-06-30,Exports,8208,NL,Goods,1890.0,F
2020-06-30,Exports,8208,PG,Goods,1288.0,F
2020-06-30,Exports,8208,SA,Goods,1280.0,F
2020-06-30,Exports,8208,SE,Goods,2429.0,F
2020-06-30,Exports,8208,TO,Goods,975.0,F
2020-06-30,Exports,8208,TW,Goods,10.0,F
2020-06-30,Exports,8208,UA,Goods,1313.0,F
2020-06-30,Exports,8208,US,Goods,132083.0,F
2020-06-30,Exports,8208,VU,Goods,6890.0,F
2020-06-30,Exports,8208,ZA,Goods,24700.0,F
2020-06-30,Exports,8209,AU,Goods,58773.0,F
2020-06-30,Exports,8209,CK,Goods,400.0,F
2020-06-30,Exports,8209,FJ,Goods,7598.0,F
2020-06-30,Exports,8209,QA,Goods,1183.0,F
2020-06-30,Exports,8210,AU,Goods,20716.0,F
2020-06-30,Exports,8210,CK,Goods,57.0,F
2020-06-30,Exports,8210,FJ,Goods,210.0,F
2020-06-30,Exports,8210,TW,Goods,1480.0,F
2020-06-30,Exports,8211,AU,Goods,168796.0,F
2020-06-30,Exports,8211,CA,Goods,18265.0,F
2020-06-30,Exports,8211,CK,Goods,25124.0,F
2020-06-30,Exports,8211,CL,Goods,67.0,F
2020-06-30,Exports,8211,CN,Goods,1216.0,F
2020-06-30,Exports,8211,DE,Goods,3113.0,F
2020-06-30,Exports,8211,FJ,Goods,8130.0,F
2020-06-30,Exports,8211,GB,Goods,18831.0,F
2020-06-30,Exports,8211,HK,Goods,181.0,F
2020-06-30,Exports,8211,MY,Goods,2191.0,F
2020-06-30,Exports,8211,NC,Goods,2068.0,F
2020-06-30,Exports,8211,NU,Goods,1692.0,F
2020-06-30,Exports,8211,PF,Goods,217.0,F
2020-06-30,Exports,8211,RU,Goods,1570.0,F
2020-06-30,Exports,8211,TO,Goods,360.0,F
2020-06-30,Exports,8211,US,Goods,42364.0,F
2020-06-30,Exports,8211,VU,Goods,302.0,F
2020-06-30,Exports,8211,WF,Goods,271.0,F
2020-06-30,Exports,8211,WS,Goods,3901.0,F
2020-06-30,Exports,8212,AU,Goods,50056.0,F
2020-06-30,Exports,8212,CK,Goods,16597.0,F
2020-06-30,Exports,8212,FJ,Goods,255.0,F
2020-06-30,Exports,8212,JP,Goods,19.0,F
2020-06-30,Exports,8212,NF,Goods,20.0,F
2020-06-30,Exports,8212,NU,Goods,579.0,F
2020-06-30,Exports,8212,PG,Goods,450.0,F
2020-06-30,Exports,8212,WS,Goods,192.0,F
2020-06-30,Exports,8213,AU,Goods,5278.0,F
2020-06-30,Exports,8213,CK,Goods,3143.0,F
2020-06-30,Exports,8213,FJ,Goods,388.0,F
2020-06-30,Exports,8213,FR,Goods,21.0,F
2020-06-30,Exports,8213,KI,Goods,210.0,F
2020-06-30,Exports,8213,KR,Goods,35.0,F
2020-06-30,Exports,8213,NC,Goods,98.0,F
2020-06-30,Exports,8213,PF,Goods,2013.0,F
2020-06-30,Exports,8213,TH,Goods,65.0,F
2020-06-30,Exports,8213,TO,Goods,740.0,F
2020-06-30,Exports,8213,US,Goods,30.0,F
2020-06-30,Exports,8213,VU,Goods,132.0,F
2020-06-30,Exports,8214,AU,Goods,17121.0,F
2020-06-30,Exports,8214,CK,Goods,679.0,F
2020-06-30,Exports,8214,CL,Goods,3618.0,F
2020-06-30,Exports,8214,FJ,Goods,189.0,F
2020-06-30,Exports,8214,KI,Goods,30.0,F
2020-06-30,Exports,8214,NP,Goods,60.0,F
2020-06-30,Exports,8214,TH,Goods,12.0,F
2020-06-30,Exports,8214,TZ,Goods,1388.0,F
2020-06-30,Exports,8215,AU,Goods,15634.0,F
2020-06-30,Exports,8215,CA,Goods,1589.0,F
2020-06-30,Exports,8215,CK,Goods,460.0,F
2020-06-30,Exports,8215,FJ,Goods,210.0,F
2020-06-30,Exports,8215,GB,Goods,58.0,F
2020-06-30,Exports,8215,HK,Goods,815.0,F
2020-06-30,Exports,8215,MH,Goods,50.0,F
2020-06-30,Exports,8215,NL,Goods,6806.0,F
2020-06-30,Exports,8215,NU,Goods,348.0,F
2020-06-30,Exports,8215,WS,Goods,1607.0,F
2020-06-30,Exports,83,AE,Goods,1777.0,F
2020-06-30,Exports,83,AS,Goods,29199.0,F
2020-06-30,Exports,83,AT,Goods,4564.0,F
2020-06-30,Exports,83,AU,Goods,7209714.0,F
2020-06-30,Exports,83,BE,Goods,7453.0,F
2020-06-30,Exports,83,BG,Goods,1641.0,F
2020-06-30,Exports,83,BH,Goods,1846.0,F
2020-06-30,Exports,83,BN,Goods,44776.0,F
2020-06-30,Exports,83,CA,Goods,91146.0,F
2020-06-30,Exports,83,CH,Goods,8616.0,F
2020-06-30,Exports,83,CK,Goods,173338.0,F
2020-06-30,Exports,83,CL,Goods,67943.0,F
2020-06-30,Exports,83,CN,Goods,33551.0,F
2020-06-30,Exports,83,CR,Goods,15794.0,F
2020-06-30,Exports,83,CZ,Goods,54.0,F
2020-06-30,Exports,83,DE,Goods,38655.0,F
2020-06-30,Exports,83,DK,Goods,1664.0,F
2020-06-30,Exports,83,EC,Goods,1643.0,F
2020-06-30,Exports,83,ES,Goods,5327.0,F
2020-06-30,Exports,83,FI,Goods,4093.0,F
2020-06-30,Exports,83,FJ,Goods,246691.0,F
2020-06-30,Exports,83,FR,Goods,33639.0,F
2020-06-30,Exports,83,GB,Goods,151554.0,F
2020-06-30,Exports,83,HK,Goods,75044.0,F
2020-06-30,Exports,83,ID,Goods,21676.0,F
2020-06-30,Exports,83,IE,Goods,1911.0,F
2020-06-30,Exports,83,IL,Goods,258.0,F
2020-06-30,Exports,83,IN,Goods,1167.0,F
2020-06-30,Exports,83,IT,Goods,8540.0,F
2020-06-30,Exports,83,JP,Goods,119730.0,F
2020-06-30,Exports,83,KI,Goods,2851.0,F
2020-06-30,Exports,83,KR,Goods,13828.0,F
2020-06-30,Exports,83,LA,Goods,416.0,F
2020-06-30,Exports,83,LV,Goods,1209.0,F
2020-06-30,Exports,83,MP,Goods,25091.0,F
2020-06-30,Exports,83,MV,Goods,18455.0,F
2020-06-30,Exports,83,MY,Goods,3810.0,F
2020-06-30,Exports,83,NC,Goods,16746.0,F
2020-06-30,Exports,83,NF,Goods,2220.0,F
2020-06-30,Exports,83,NL,Goods,137340.0,F
2020-06-30,Exports,83,NO,Goods,6.0,F
2020-06-30,Exports,83,NU,Goods,3855.0,F
2020-06-30,Exports,83,PF,Goods,558981.0,F
2020-06-30,Exports,83,PG,Goods,34129.0,F
2020-06-30,Exports,83,PH,Goods,3581.0,F
2020-06-30,Exports,83,PT,Goods,1420.0,F
2020-06-30,Exports,83,QA,Goods,60207.0,F
2020-06-30,Exports,83,SA,Goods,11374.0,F
2020-06-30,Exports,83,SB,Goods,798.0,F
2020-06-30,Exports,83,SE,Goods,7693.0,F
2020-06-30,Exports,83,SG,Goods,98403.0,F
2020-06-30,Exports,83,SK,Goods,687.0,F
2020-06-30,Exports,83,TH,Goods,1760.0,F
2020-06-30,Exports,83,TO,Goods,51092.0,F
2020-06-30,Exports,83,TR,Goods,49652.0,F
2020-06-30,Exports,83,TT,Goods,7.0,F
2020-06-30,Exports,83,TV,Goods,55.0,F
2020-06-30,Exports,83,TW,Goods,8848.0,F
2020-06-30,Exports,83,US,Goods,1654012.0,F
2020-06-30,Exports,83,VN,Goods,3997.0,F
2020-06-30,Exports,83,VU,Goods,28561.0,F
2020-06-30,Exports,83,WS,Goods,118868.0,F
2020-06-30,Exports,83,ZA,Goods,556.0,F
2020-06-30,Exports,8301,AS,Goods,3803.0,F
2020-06-30,Exports,8301,AU,Goods,1130866.0,F
2020-06-30,Exports,8301,BN,Goods,44776.0,F
2020-06-30,Exports,8301,CA,Goods,33766.0,F
2020-06-30,Exports,8301,CH,Goods,3084.0,F
2020-06-30,Exports,8301,CK,Goods,25108.0,F
2020-06-30,Exports,8301,CN,Goods,10941.0,F
2020-06-30,Exports,8301,DE,Goods,10741.0,F
2020-06-30,Exports,8301,FJ,Goods,45571.0,F
2020-06-30,Exports,8301,GB,Goods,119061.0,F
2020-06-30,Exports,8301,HK,Goods,42584.0,F
2020-06-30,Exports,8301,ID,Goods,1624.0,F
2020-06-30,Exports,8301,IL,Goods,51.0,F
2020-06-30,Exports,8301,IT,Goods,10.0,F
2020-06-30,Exports,8301,JP,Goods,244.0,F
2020-06-30,Exports,8301,MV,Goods,18455.0,F
2020-06-30,Exports,8301,NC,Goods,10.0,F
2020-06-30,Exports,8301,NL,Goods,130761.0,F
2020-06-30,Exports,8301,NU,Goods,90.0,F
2020-06-30,Exports,8301,PF,Goods,15928.0,F
2020-06-30,Exports,8301,PG,Goods,5198.0,F
2020-06-30,Exports,8301,SB,Goods,798.0,F
2020-06-30,Exports,8301,SG,Goods,186.0,F
2020-06-30,Exports,8301,TH,Goods,1760.0,F
2020-06-30,Exports,8301,TO,Goods,6608.0,F
2020-06-30,Exports,8301,TT,Goods,7.0,F
2020-06-30,Exports,8301,TV,Goods,55.0,F
2020-06-30,Exports,8301,US,Goods,46896.0,F
2020-06-30,Exports,8301,VN,Goods,8.0,F
2020-06-30,Exports,8301,VU,Goods,10073.0,F
2020-06-30,Exports,8301,WS,Goods,7010.0,F
2020-06-30,Exports,8301,ZA,Goods,556.0,F
2020-06-30,Exports,8302,AE,Goods,1777.0,F
2020-06-30,Exports,8302,AS,Goods,25396.0,F
2020-06-30,Exports,8302,AT,Goods,4564.0,F
2020-06-30,Exports,8302,AU,Goods,3449636.0,F
2020-06-30,Exports,8302,BE,Goods,7453.0,F
2020-06-30,Exports,8302,BG,Goods,1641.0,F
2020-06-30,Exports,8302,BH,Goods,1846.0,F
2020-06-30,Exports,8302,CA,Goods,54741.0,F
2020-06-30,Exports,8302,CH,Goods,2734.0,F
2020-06-30,Exports,8302,CK,Goods,141628.0,F
2020-06-30,Exports,8302,CL,Goods,13478.0,F
2020-06-30,Exports,8302,CN,Goods,21445.0,F
2020-06-30,Exports,8302,CR,Goods,15794.0,F
2020-06-30,Exports,8302,CZ,Goods,54.0,F
2020-06-30,Exports,8302,DE,Goods,26715.0,F
2020-06-30,Exports,8302,DK,Goods,1664.0,F
2020-06-30,Exports,8302,EC,Goods,1643.0,F
2020-06-30,Exports,8302,ES,Goods,5327.0,F
2020-06-30,Exports,8302,FI,Goods,4093.0,F
2020-06-30,Exports,8302,FJ,Goods,185594.0,F
2020-06-30,Exports,8302,FR,Goods,33639.0,F
2020-06-30,Exports,8302,GB,Goods,20691.0,F
2020-06-30,Exports,8302,HK,Goods,32460.0,F
2020-06-30,Exports,8302,ID,Goods,20052.0,F
2020-06-30,Exports,8302,IE,Goods,1911.0,F
2020-06-30,Exports,8302,IL,Goods,207.0,F
2020-06-30,Exports,8302,IN,Goods,1167.0,F
2020-06-30,Exports,8302,IT,Goods,8464.0,F
2020-06-30,Exports,8302,JP,Goods,119486.0,F
2020-06-30,Exports,8302,KR,Goods,4516.0,F
2020-06-30,Exports,8302,LA,Goods,416.0,F
2020-06-30,Exports,8302,LV,Goods,1209.0,F
2020-06-30,Exports,8302,MY,Goods,3810.0,F
2020-06-30,Exports,8302,NC,Goods,16006.0,F
2020-06-30,Exports,8302,NF,Goods,2220.0,F
2020-06-30,Exports,8302,NL,Goods,5690.0,F
2020-06-30,Exports,8302,NO,Goods,6.0,F
2020-06-30,Exports,8302,NU,Goods,318.0,F
2020-06-30,Exports,8302,PF,Goods,528402.0,F
2020-06-30,Exports,8302,PG,Goods,25894.0,F
2020-06-30,Exports,8302,PH,Goods,3080.0,F
2020-06-30,Exports,8302,SE,Goods,7693.0,F
2020-06-30,Exports,8302,SG,Goods,1701.0,F
2020-06-30,Exports,8302,SK,Goods,687.0,F
2020-06-30,Exports,8302,TO,Goods,32193.0,F
2020-06-30,Exports,8302,TR,Goods,49652.0,F
2020-06-30,Exports,8302,TW,Goods,8848.0,F
2020-06-30,Exports,8302,US,Goods,1102432.0,F
2020-06-30,Exports,8302,VN,Goods,2960.0,F
2020-06-30,Exports,8302,VU,Goods,11175.0,F
2020-06-30,Exports,8302,WS,Goods,100064.0,F
2020-06-30,Exports,8303,AU,Goods,6130.0,F
2020-06-30,Exports,8303,FJ,Goods,7327.0,F
2020-06-30,Exports,8303,TO,Goods,5841.0,F
2020-06-30,Exports,8303,WS,Goods,138.0,F
2020-06-30,Exports,8304,AU,Goods,36.0,F
2020-06-30,Exports,8304,SG,Goods,88291.0,F
2020-06-30,Exports,8304,TO,Goods,1020.0,F
2020-06-30,Exports,8305,AU,Goods,62800.0,F
2020-06-30,Exports,8305,CK,Goods,583.0,F
2020-06-30,Exports,8305,FJ,Goods,200.0,F
2020-06-30,Exports,8305,KI,Goods,2851.0,F
2020-06-30,Exports,8305,TO,Goods,372.0,F
2020-06-30,Exports,8305,VU,Goods,2677.0,F
2020-06-30,Exports,8305,WS,Goods,4906.0,F
2020-06-30,Exports,8306,AU,Goods,51730.0,F
2020-06-30,Exports,8306,CK,Goods,17.0,F
2020-06-30,Exports,8306,CL,Goods,229.0,F
2020-06-30,Exports,8306,NU,Goods,192.0,F
2020-06-30,Exports,8306,PT,Goods,1420.0,F
2020-06-30,Exports,8306,SG,Goods,2278.0,F
2020-06-30,Exports,8306,TO,Goods,3196.0,F
2020-06-30,Exports,8307,AU,Goods,5404.0,F
2020-06-30,Exports,8307,KR,Goods,9312.0,F
2020-06-30,Exports,8307,NC,Goods,594.0,F
2020-06-30,Exports,8307,NL,Goods,645.0,F
2020-06-30,Exports,8308,AU,Goods,12683.0,F
2020-06-30,Exports,8308,CK,Goods,62.0,F
2020-06-30,Exports,8308,DE,Goods,191.0,F
2020-06-30,Exports,8308,FJ,Goods,4531.0,F
2020-06-30,Exports,8308,GB,Goods,9165.0,F
2020-06-30,Exports,8308,IT,Goods,66.0,F
2020-06-30,Exports,8308,NC,Goods,36.0,F
2020-06-30,Exports,8308,NL,Goods,95.0,F
2020-06-30,Exports,8308,PF,Goods,912.0,F
2020-06-30,Exports,8308,PG,Goods,2471.0,F
2020-06-30,Exports,8308,US,Goods,15293.0,F
2020-06-30,Exports,8308,VU,Goods,902.0,F
2020-06-30,Exports,8309,AU,Goods,968191.0,F
2020-06-30,Exports,8309,CL,Goods,45267.0,F
2020-06-30,Exports,8309,FJ,Goods,2288.0,F
2020-06-30,Exports,8309,GB,Goods,2637.0,F
2020-06-30,Exports,8309,PF,Goods,13142.0,F
2020-06-30,Exports,8309,PG,Goods,485.0,F
2020-06-30,Exports,8309,TO,Goods,672.0,F
2020-06-30,Exports,8309,US,Goods,478487.0,F
2020-06-30,Exports,8309,VU,Goods,1663.0,F
2020-06-30,Exports,8309,WS,Goods,1545.0,F
2020-06-30,Exports,8310,AU,Goods,249292.0,F
2020-06-30,Exports,8310,CA,Goods,2639.0,F
2020-06-30,Exports,8310,CH,Goods,2798.0,F
2020-06-30,Exports,8310,CK,Goods,375.0,F
2020-06-30,Exports,8310,CL,Goods,8969.0,F
2020-06-30,Exports,8310,CN,Goods,1165.0,F
2020-06-30,Exports,8310,DE,Goods,1008.0,F
2020-06-30,Exports,8310,FJ,Goods,1180.0,F
2020-06-30,Exports,8310,NC,Goods,100.0,F
2020-06-30,Exports,8310,NU,Goods,3150.0,F
2020-06-30,Exports,8310,PF,Goods,452.0,F
2020-06-30,Exports,8310,PG,Goods,81.0,F
2020-06-30,Exports,8310,PH,Goods,501.0,F
2020-06-30,Exports,8310,QA,Goods,60207.0,F
2020-06-30,Exports,8310,SA,Goods,11374.0,F
2020-06-30,Exports,8310,SG,Goods,5947.0,F
2020-06-30,Exports,8310,TO,Goods,1190.0,F
2020-06-30,Exports,8310,US,Goods,10854.0,F
2020-06-30,Exports,8310,VN,Goods,1029.0,F
2020-06-30,Exports,8310,WS,Goods,3855.0,F
2020-06-30,Exports,8311,AU,Goods,1272946.0,F
2020-06-30,Exports,8311,CK,Goods,5565.0,F
2020-06-30,Exports,8311,MP,Goods,25091.0,F
2020-06-30,Exports,8311,NL,Goods,149.0,F
2020-06-30,Exports,8311,NU,Goods,105.0,F
2020-06-30,Exports,8311,PF,Goods,145.0,F
2020-06-30,Exports,8311,US,Goods,50.0,F
2020-06-30,Exports,8311,VU,Goods,2071.0,F
2020-06-30,Exports,8311,WS,Goods,1350.0,F
2020-06-30,Exports,84,AE,Goods,7758891.0,F
2020-06-30,Exports,84,AO,Goods,225166.0,F
2020-06-30,Exports,84,AR,Goods,483313.0,F
2020-06-30,Exports,84,AS,Goods,1330801.0,F
2020-06-30,Exports,84,AT,Goods,355274.0,F
2020-06-30,Exports,84,AU,Goods,1.13208569E8,F
2020-06-30,Exports,84,BE,Goods,718215.0,F
2020-06-30,Exports,84,BF,Goods,20343.0,F
2020-06-30,Exports,84,BG,Goods,3591.0,F
2020-06-30,Exports,84,BH,Goods,521.0,F
2020-06-30,Exports,84,BN,Goods,3430.0,F
2020-06-30,Exports,84,BR,Goods,1981701.0,F
2020-06-30,Exports,84,CA,Goods,1.3588775E7,F
2020-06-30,Exports,84,CH,Goods,944257.0,F
2020-06-30,Exports,84,CI,Goods,1134.0,F
2020-06-30,Exports,84,CK,Goods,2279626.0,F
2020-06-30,Exports,84,CL,Goods,7638007.0,F
2020-06-30,Exports,84,CM,Goods,3970.0,F
2020-06-30,Exports,84,CN,Goods,1.1426932E7,F
2020-06-30,Exports,84,CO,Goods,68642.0,F
2020-06-30,Exports,84,CR,Goods,80078.0,F
2020-06-30,Exports,84,CW,Goods,5747.0,F
2020-06-30,Exports,84,CY,Goods,14144.0,F
2020-06-30,Exports,84,CZ,Goods,2096952.0,F
2020-06-30,Exports,84,DE,Goods,2389458.0,F
2020-06-30,Exports,84,DK,Goods,1498261.0,F
2020-06-30,Exports,84,DO,Goods,23618.0,F
2020-06-30,Exports,84,EC,Goods,45705.0,F
2020-06-30,Exports,84,EE,Goods,869756.0,F
2020-06-30,Exports,84,EG,Goods,17066.0,F
2020-06-30,Exports,84,ES,Goods,6072913.0,F
2020-06-30,Exports,84,FI,Goods,132067.0,F
2020-06-30,Exports,84,FJ,Goods,7696762.0,F
2020-06-30,Exports,84,FK,Goods,3395.0,F
2020-06-30,Exports,84,FM,Goods,27712.0,F
2020-06-30,Exports,84,FR,Goods,2031844.0,F
2020-06-30,Exports,84,GB,Goods,1.2589254E7,F
2020-06-30,Exports,84,GE,Goods,133840.0,F
2020-06-30,Exports,84,GH,Goods,136588.0,F
2020-06-30,Exports,84,GM,Goods,109807.0,F
2020-06-30,Exports,84,GR,Goods,163496.0,F
2020-06-30,Exports,84,GT,Goods,13169.0,F
2020-06-30,Exports,84,GU,Goods,32301.0,F
2020-06-30,Exports,84,HK,Goods,1209138.0,F
2020-06-30,Exports,84,HR,Goods,8783.0,F
2020-06-30,Exports,84,HU,Goods,24389.0,F
2020-06-30,Exports,84,ID,Goods,1090548.0,F
2020-06-30,Exports,84,IE,Goods,2264389.0,F
2020-06-30,Exports,84,IL,Goods,503083.0,F
2020-06-30,Exports,84,IN,Goods,1570168.0,F
2020-06-30,Exports,84,IQ,Goods,124697.0,F
2020-06-30,Exports,84,IS,Goods,33732.0,F
2020-06-30,Exports,84,IT,Goods,754809.0,F
2020-06-30,Exports,84,JO,Goods,92243.0,F
2020-06-30,Exports,84,JP,Goods,4458268.0,F
2020-06-30,Exports,84,KE,Goods,13998.0,F
2020-06-30,Exports,84,KI,Goods,138251.0,F
2020-06-30,Exports,84,KR,Goods,556203.0,F
2020-06-30,Exports,84,KW,Goods,181316.0,F
2020-06-30,Exports,84,KY,Goods,1582.0,F
2020-06-30,Exports,84,KZ,Goods,90591.0,F
2020-06-30,Exports,84,LA,Goods,21387.0,F
2020-06-30,Exports,84,LB,Goods,21310.0,F
2020-06-30,Exports,84,LK,Goods,157153.0,F
2020-06-30,Exports,84,LR,Goods,45594.0,F
2020-06-30,Exports,84,LT,Goods,123803.0,F
2020-06-30,Exports,84,LU,Goods,4635.0,F
2020-06-30,Exports,84,LV,Goods,78930.0,F
2020-06-30,Exports,84,MA,Goods,7205.0,F
2020-06-30,Exports,84,ME,Goods,1078.0,F
2020-06-30,Exports,84,MH,Goods,36771.0,F
2020-06-30,Exports,84,MM,Goods,33985.0,F
2020-06-30,Exports,84,MN,Goods,22335.0,F
2020-06-30,Exports,84,MO,Goods,1288.0,F
2020-06-30,Exports,84,MP,Goods,823.0,F
2020-06-30,Exports,84,MR,Goods,80415.0,F
2020-06-30,Exports,84,MT,Goods,4774.0,F
2020-06-30,Exports,84,MU,Goods,3254.0,F
2020-06-30,Exports,84,MV,Goods,1768.0,F
2020-06-30,Exports,84,MX,Goods,871808.0,F
2020-06-30,Exports,84,MY,Goods,1242201.0,F
2020-06-30,Exports,84,NC,Goods,2502970.0,F
2020-06-30,Exports,84,NF,Goods,166294.0,F
2020-06-30,Exports,84,NG,Goods,25611.0,F
2020-06-30,Exports,84,NL,Goods,2642963.0,F
2020-06-30,Exports,84,NO,Goods,1320283.0,F
2020-06-30,Exports,84,NU,Goods,299242.0,F
2020-06-30,Exports,84,OM,Goods,8041.0,F
2020-06-30,Exports,84,PA,Goods,220033.0,F
2020-06-30,Exports,84,PE,Goods,8489637.0,F
2020-06-30,Exports,84,PF,Goods,1079767.0,F
2020-06-30,Exports,84,PG,Goods,1718724.0,F
2020-06-30,Exports,84,PH,Goods,212214.0,F
2020-06-30,Exports,84,PK,Goods,196014.0,F
2020-06-30,Exports,84,PL,Goods,61427.0,F
2020-06-30,Exports,84,PN,Goods,6174.0,F
2020-06-30,Exports,84,PR,Goods,22155.0,F
2020-06-30,Exports,84,PT,Goods,232293.0,F
2020-06-30,Exports,84,PY,Goods,25799.0,F
2020-06-30,Exports,84,QA,Goods,427128.0,F
2020-06-30,Exports,84,RE,Goods,5442.0,F
2020-06-30,Exports,84,RO,Goods,429185.0,F
2020-06-30,Exports,84,RU,Goods,756454.0,F
2020-06-30,Exports,84,SA,Goods,1914994.0,F
2020-06-30,Exports,84,SB,Goods,481842.0,F
2020-06-30,Exports,84,SE,Goods,2678466.0,F
2020-06-30,Exports,84,SG,Goods,5913981.0,F
2020-06-30,Exports,84,SI,Goods,461998.0,F
2020-06-30,Exports,84,SK,Goods,185321.0,F
2020-06-30,Exports,84,SN,Goods,12119.0,F
2020-06-30,Exports,84,SR,Goods,4980.0,F
2020-06-30,Exports,84,TH,Goods,1662650.0,F
2020-06-30,Exports,84,TN,Goods,5786.0,F
2020-06-30,Exports,84,TO,Goods,1590482.0,F
2020-06-30,Exports,84,TR,Goods,1095109.0,F
2020-06-30,Exports,84,TT,Goods,25370.0,F
2020-06-30,Exports,84,TV,Goods,10226.0,F
2020-06-30,Exports,84,TW,Goods,1357065.0,F
2020-06-30,Exports,84,TZ,Goods,13011.0,F
2020-06-30,Exports,84,UA,Goods,47875.0,F
2020-06-30,Exports,84,UG,Goods,875.0,F
2020-06-30,Exports,84,US,Goods,8.3371088E7,F
2020-06-30,Exports,84,UY,Goods,1360463.0,F
2020-06-30,Exports,84,UZ,Goods,63884.0,F
2020-06-30,Exports,84,VG,Goods,1477.0,F
2020-06-30,Exports,84,VN,Goods,578585.0,F
2020-06-30,Exports,84,VU,Goods,763701.0,F
2020-06-30,Exports,84,WF,Goods,14448.0,F
2020-06-30,Exports,84,WS,Goods,2809700.0,F
2020-06-30,Exports,84,ZA,Goods,3804535.0,F
2020-06-30,Exports,84,ZM,Goods,4501.0,F
2020-06-30,Exports,84,ZW,Goods,8787.0,F
2020-06-30,Exports,8402,AU,Goods,22930.0,F
2020-06-30,Exports,8403,AU,Goods,1721.0,F
2020-06-30,Exports,8404,AU,Goods,63388.0,F
2020-06-30,Exports,8404,CA,Goods,64507.0,F
2020-06-30,Exports,8404,US,Goods,19268.0,F
2020-06-30,Exports,8405,AE,Goods,20721.0,F
2020-06-30,Exports,8405,AU,Goods,45000.0,F
2020-06-30,Exports,8405,CO,Goods,322.0,F
2020-06-30,Exports,8405,DE,Goods,1440.0,F
2020-06-30,Exports,8405,US,Goods,87206.0,F
2020-06-30,Exports,8405,WS,Goods,276.0,F
2020-06-30,Exports,8406,AU,Goods,6618.0,F
2020-06-30,Exports,8406,IL,Goods,60055.0,F
2020-06-30,Exports,8406,SG,Goods,1396.0,F
2020-06-30,Exports,8407,AE,Goods,2555422.0,F
2020-06-30,Exports,8407,AU,Goods,1961228.0,F
2020-06-30,Exports,8407,CA,Goods,2657960.0,F
2020-06-30,Exports,8407,CK,Goods,31543.0,F
2020-06-30,Exports,8407,DE,Goods,110000.0,F
2020-06-30,Exports,8407,FJ,Goods,11030.0,F
2020-06-30,Exports,8407,GB,Goods,19463.0,F
2020-06-30,Exports,8407,GU,Goods,733.0,F
2020-06-30,Exports,8407,IL,Goods,117925.0,F
2020-06-30,Exports,8407,NF,Goods,2150.0,F
2020-06-30,Exports,8407,NG,Goods,4500.0,F
2020-06-30,Exports,8407,NU,Goods,9670.0,F
2020-06-30,Exports,8407,SG,Goods,23609.0,F
2020-06-30,Exports,8407,TO,Goods,116278.0,F
2020-06-30,Exports,8407,US,Goods,251826.0,F
2020-06-30,Exports,8407,VN,Goods,9970.0,F
2020-06-30,Exports,8407,WS,Goods,2900.0,F
